no,date_post,username,tweet,klasifikasi
1193,2023-02-20 12:01:18 SE Asia Standard Time,pringgocahyon,Kecanggihan Teknologi Artificial Intelligence menggambarkan kecantikan wanita Pribumi Nusantara. #ArtificialIntelligence #AI #teknologi #budaya #budayajawa #Nusantara #BuildFamilyLuve  https://t.co/gqfnC3xxfn,Positif
1194,2023-02-20 12:00:18 SE Asia Standard Time,pringgocahyon,Kecanggihan Teknologi Artificial Intelligence menggambarkan kecantikan wanita Pribumi Nusantara. #ArtificialIntelligence #AI #teknologi #budaya #budayajawa #Nusantara #SemuaPakeBRImo  https://t.co/gqfnC3xxfn,Positif
1195,2023-02-20 11:34:48 SE Asia Standard Time,infozonegame,"Namun, ada kemungkinan bahwa hanya GPU Nvidia saja yang bakal mengalami kelangkaan dan kenaikan harga  Sebab, Nvidia masih menjadi pemain utama pemasok GPU AI terbesar di industri teknologi, setidaknya untuk sekarang ini . 📄: kotakgame . #chatgptindonesia #kartugrafis #gpulangka",Netral
1196,2023-02-20 11:30:57 SE Asia Standard Time,infozonegame,Hal ini akan lebih diperparah oleh keadaan kompetisi layanan chatbot yang sedang merambah di perusahaan lain seperti Google dan Microsoft yang juga mulai fokus menggarap teknologi AI,Negatif
1197,2023-02-20 11:20:04 SE Asia Standard Time,wahyu27,NetEase akan Gunakan Teknologi AI Seperti ChatGPT di Game Terbaru  https://t.co/vWBXE3hr0s,Positif
1198,2023-02-20 11:00:14 SE Asia Standard Time,frsmkr,Apa itu Hooked AI dan mengapa kami melakukannya?🤔  Kami telah mendapatkan pertanyaan dari ✨Hooked Family✨ mengapa kami membuat #HookedAI dan bagaimana kami berencana memanfaatkan teknologi AI untuk membuat produk yang lebih baik. Ini ringkasannya👇😉 #1  https://t.co/pRazBSUZsT,Netral
1199,2023-02-20 10:14:45 SE Asia Standard Time,kreasikubali,"Perusahaan raksasa teknologi Google mengatakan, akan merilis chatbot bernama Bard 😲  Menurut CEO Google, Sundar Pichai,  Bard bakal mengandalkan model AI yang sudah diumumkan dan dikembangkan Google sejak bertahun-tahun lalu,  https://t.co/5qtwaVu7ed",Netral
1200,2023-02-20 10:07:04 SE Asia Standard Time,aiselection,Mengenal Teknologi AI CCTV | Artificial Intelligence Camera  https://t.co/3NINutJb20,Netral
1201,2023-02-20 09:15:53 SE Asia Standard Time,myaeriday,@Mbokdarmii @tang__kira Sektor entertainment jg ga bakal lanjut kalo sdm yg mau dijadiin artis juga abis 🥲 makanya ada beberapa manajemen yg ngakalin pake AI idols selain kemajuan teknologi ya krn nutupin sdm itu sendiri,Negatif
1202,2023-02-20 08:56:34 SE Asia Standard Time,ihlasakasali,"@ismailfahmi Saya juga punya ide yang sama pak, bikin ceramah pake chatgpt. Kebetulan bakal kejatahan kultum subuh juga, padahal bukan penceramah. Rencana menyoal potensi AI ini dan kemajuan teknologi (+-) ke depan buat anak2, sbg generasi penerus. Ada saran Pak?",Netral
1203,2023-02-20 08:54:43 SE Asia Standard Time,rupbasanpurbal1,KAKANWIL KEMENKUMHAM JATENG A YUSPAHRUDDIN: Wamenkumham Perintahkan ASN Kemenkumham Tingkatkan Kualitas dengan Teknologi AI  https://t.co/Y0107ANjw3,Netral
1204,2023-02-20 08:48:29 SE Asia Standard Time,moshpito,"@ismailfahmi @NephiLaxmus btw what do u expect atas invasi AI while menhankam  bilang ""anggaran hankam rahasia"" while ngetik proposalnya pake word di pc windows/ mac, ngeprint/ scan pake merk2 luar, komunikasi pake hp luar, wifian pake device2 merk luar, provider nya pake teknologi dr luar,r u ok mister?  https://t.co/iIdSPv9Yao",Negatif
1205,2023-02-20 08:42:14 SE Asia Standard Time,okkymadasari,"Rekaman lengkap diskusi kami ttg AI &amp; human creativity ada di tautan YouTube ini, teman-teman.  Insight dari sisi teknologi, film, seni, akademik, hingga perbankan. 👇   https://t.co/sroYDfsYF9",Netral
1206,2023-02-20 08:18:31 SE Asia Standard Time,bapaspekalongan,KAKANWIL KEMENKUMHAM JATENG A YUSPAHRUDDIN: Wamenkumham Perintahkan ASN Kemenkumham Tingkatkan Kualitas dengan Teknologi AI  https://t.co/tmSm5Y1T5i,Netral
1207,2023-02-20 08:12:16 SE Asia Standard Time,bapassmrg,KAKANWIL KEMENKUMHAM JATENG A YUSPAHRUDDIN: Wamenkumham Perintahkan ASN Kemenkumham Tingkatkan Kualitas dengan Teknologi AI  https://t.co/qPatq2LkXH,Netral
1208,2023-02-20 07:53:42 SE Asia Standard Time,kakanimska,1.KAKANWIL KEMENKUMHAM JATENG A YUSPAHRUDDIN: Wamenkumham Perintahkan ASN Kemenkumham Tingkatkan Kualitas dengan Teknologi AI  https://t.co/0InXR8Gj7t,Netral
1209,2023-02-20 06:10:16 SE Asia Standard Time,lapaspekalongan,KAKANWIL KEMENKUMHAM JATENG A YUSPAHRUDDIN: Wamenkumham Perintahkan ASN Kemenkumham Tingkatkan Kualitas dengan Teknologi AI  https://t.co/jxvPtKxe3e,Netral
1210,2023-02-19 22:45:50 SE Asia Standard Time,ceraphim_,"@convomfs itu bot buat manggil AI biar rep twt nya. kek ChatGPT, klo chatgpt tuh chat bot tp pake teknologi AI jd pasti balesannya relate dan sesuai konteks. bahkan bisa bikin lirik tuh  https://t.co/LVKK2MFQAN",Positif
1211,2023-02-19 22:29:18 SE Asia Standard Time,partaisocmed,"AI image generation juga bisa membantu kita mendapatkan inspirasi desain produk, desain web, dan banyak keperluan lainnya. Dan kedepannya dia akan makin cerdas dengan makin berkembangnya teknologi AI.  https://t.co/YafrSKQPiA",Positif
1212,2023-02-19 20:05:09 SE Asia Standard Time,awidyaputranto,"Di Vatikan, Para pemimpin agama bertemu dan berdiskusi soal moralitas dan AI serta berdialog dan membuat komitmen bersama perusahaan teknologi, bahwa martabat manusia harus tetap dilindungi.  The Vatican and the moral conundrums of AI   https://t.co/p65abK3YfP",Positif
1213,2023-02-19 19:03:32 SE Asia Standard Time,stressdrift,ada ga ya disini yang mau ambil teknik robotika dan ai atau teknologi sains data Unair?,Netral
1214,2023-02-19 18:45:04 SE Asia Standard Time,chandraaan6,Wamenkumham Perintahkan ASN Kemenkumham Tingkatkan Kualitas dengan Teknologi AI  https://t.co/P3SIm5NJgg lewat @idntimes,Positif
1215,2023-02-19 18:10:36 SE Asia Standard Time,kata_atina,"((konon)) Rekonstruksi wajah Gajahmada menggunakan teknologi AI. Asli Pribumi Jawadwipa, bukan orang Mongol ataupun China.  Colek @Sam_Ardi @sefkelik @cak_faris @Doneh @VeritasArdentur  https://t.co/l2kBKZGjd2",Positif
1216,2023-02-19 17:59:50 SE Asia Standard Time,salatigarutan,KAKANWIL KEMENKUMHAM JATENG A YUSPAHRUDDIN: Wamenkumham Perintahkan ASN Kemenkumham Tingkatkan Kualitas dengan Teknologi AI  https://t.co/ZxBbDfaMNd,Positif
1217,2023-02-19 17:59:39 SE Asia Standard Time,lapas_magelang,Wamenkumham Perintahkan ASN Kemenkumham Tingkatkan Kualitas dengan Teknologi AI  https://t.co/UmLzRz389K lewat @idntimes,error
1218,2023-02-19 17:50:24 SE Asia Standard Time,drtazli,"Dedahkan mereka kepada teknologi AI, dan macam-macam lagi dan ajak mereka berimaginasi bersama-sama.",Positif
1219,2023-02-19 16:20:14 SE Asia Standard Time,belihape_id,"Selain itu, terdapat dukungan teknologi kecerdasan buatan (AI), agar jangkauan sinyal 5G lebih baik.  Kabarnya, Snapdragon X75 5G telah diuji coba oleh Qualcomm. Kemudian kabarnya juga, akan segera digunakan di berbagai smartphone 5G di akhir tahun 2023 mendatang.",Netral
1220,2023-02-19 16:06:03 SE Asia Standard Time,technologueid,Microsoft Bakal Batasi Obrolan Bing Artificial Intelligence Sebanyak 50 Per Hari  #Microsoft #MesinPencarian #ArtificialIntelligence #Bing #KecerdasanBuatan #KecerdasanArtifisial #TeknologiAI #MicrosoftBing #MesinPencariBing #MesinPencariMicrosoftBing…  https://t.co/NxC01NRhaN,Negatif
1221,2023-02-19 15:37:03 SE Asia Standard Time,idntimesjateng,Wamenkumham Perintahkan ASN Kemenkumham Tingkatkan Kualitas dengan Teknologi AI  https://t.co/pL2uA5CYMi,Positif
1222,2023-02-19 15:26:10 SE Asia Standard Time,ratnowistu," https://t.co/dKvge0jeNs : Cantiknya Wajah Ken Dedes Versi Teknologi AI, Begini Kisah dan Sejarah Lengkapnya  https://t.co/Hzzz3RLsdz",Positif
1223,2023-02-19 13:40:35 SE Asia Standard Time,okezonenews,"Cantiknya Wajah Ken Dedes Versi Teknologi AI, Begini Kisah dan Sejarah Lengkapnya #LengkapCepatBeritanya #BeritaTerkini #Kampus #KampusUpdate .  https://t.co/l9H3bNbn7K",Positif
1224,2023-02-19 13:37:37 SE Asia Standard Time,indozonemedia,"Saat kecerdasan buatan (AI) telah menjadi kata kunci di industri teknologi, Elon Musk justru memperingatkan orang-orang tentang bahaya yang dapat ditimbulkan.    https://t.co/LSnoF7Gzqe",Negatif
1225,2023-02-19 13:31:39 SE Asia Standard Time,missyellow0x,"Chat AI baru yang ada di Bing, browser milik Microsoft, mulai lepas kendali. Bahkan teknologi kecerdasan buatan itu tampak mengancam pengguna.  Seorang reporter dari the New York Time. Kevin Roose telah melakukan percobaan itu dengan memulai pembicaraan lewat chatbot tersebut.  https://t.co/0l6sjehnf9",Negatif
1226,2023-02-19 13:28:19 SE Asia Standard Time,petiknet,Masa Depan AI: Apa yang Dapat Diharapkan dari Teknologi ini?   #AI #ChatGPT #chatbot #Robot    https://t.co/7xb2KmRgH8,Netral
1227,2023-02-19 07:20:50 SE Asia Standard Time,iriantomo,@YBhas66 @ainunnajib Gak nyambung bicarakan teknologi dgn masalah sosial keagamaan. Ada tempatnya masing2. Aneh anda bicara AI ditengah percakapan sosial keagamaan.,Negatif
1228,2023-02-18 23:39:06 SE Asia Standard Time,beritabaruco,"Permintaan Meningkat, Beijing Luncurkan Pusat Komputasi AI Pertama  https://t.co/40zzCfnPjc #AI #inovasi #Komputasi #KomputasiCerdas #Teknologi  https://t.co/vRiamxAE1s",Positif
1229,2023-02-18 21:13:45 SE Asia Standard Time,roihanadhen,AI (artifisial intelegent) adalah most powerful technologi yang mungkin bisa menggantikan peran manusia dalam banyak hal. Kita sekarang hidup berdampingan dengan teknologi sehingga manfaatkanlah teknologi sebaik mungkin bukan diperbudaknya.,Negatif
1230,2023-02-18 20:43:36 SE Asia Standard Time,indozonemedia,"Perusahaan teknologi Microsoft ingin memperkuat mesin pencari alias Search ""Bing"" dengan teknologi kecerdasan buatan (AI) generatif agar dapat lebih bersaing dengan Google.  https://t.co/PzW6jttJK4",Positif
1231,2023-02-18 17:26:29 SE Asia Standard Time,thaikorenthu,@gyufayri gila sekarang teknologi AI banyak bngt,Netral
1232,2023-02-18 16:42:58 SE Asia Standard Time,ant_on8,"Hari ini siapa saja bisa belajar dari dunia internet, yang cukup mengkhawatirkan pesatnya teknologi AI. Mereka bahkan mengalahkan memory ingatan manusia.  Jika ditanya apa pun sudah mampu dijawab AI.  Belajar apa pun di internet sudah ada dan komplit jawabannya.",Negatif
1233,2023-02-18 16:23:46 SE Asia Standard Time,pklong_z,"@edryfaizal YB pklong ghsa PBT perlu ada team pemantau setiap ari akan ronda kawasan yg selalu dtinggalkan sampah berlonggok ni dn teknologi drone or AI, 5G memang kne guna da menangani isu2 begini..smart enforcement",error
1234,2023-02-18 14:51:36 SE Asia Standard Time,lawrencegs,"Teknologi AI makin keren. Jika @midjourney_ai bikin ilustrasi pakai prompt, ini  https://t.co/FViWOAzGaH menggunakan coret-coretan supaya semakin sesuai prompt  https://t.co/V8wzR1XJQ1",Positif
1235,2023-02-18 14:43:59 SE Asia Standard Time,dede_ahmad_,"1. Kecerdasan Buatan (Artificial Intelligence/AI): Teknologi AI akan terus berkembang dan menempati posisi sentral dalam berbagai aspek kehidupan, mulai dari pengembangan robotik hingga transportasi otonom dan analisis data yang lebih cerdas.",Positif
1236,2023-02-18 13:28:09 SE Asia Standard Time,tawon_ocha,Expert System AI: Teknologi yang Pernah Terlupakan  https://t.co/DO5jLTTq7u  #ai #expertsystem #chatgpt #openAI,Netral
1237,2023-02-18 12:28:30 SE Asia Standard Time,usim,"Oleh itu mereka perlu mengetahui isu utama bagi setiap tema. Kumpulan mereka tiada pelajar daripada fakulti sains, tapi perlu mengetahui cara teknologi AI seperti machine learning berfungsi dan memahami istilah istilah sains dan gunakannya dalam bahasa arab.  #USIMSpotlight #USIM",Netral
1238,2023-02-18 10:25:20 SE Asia Standard Time,chickchiken_,@Indahnesiamu Teknologi ai nya masih jelek itu karena jelas bgt bentuk mukanya beda. Setauku sih template bentuk muka dari ai itu gampangnya mirip artis korea atau tokoh anime yg ganteng atau cantik.,Negatif
1239,2023-02-18 09:47:36 SE Asia Standard Time,rjletsgo,Galuh Candrakirana dengan teknologi AI 🤯😱  cr:  https://t.co/2QwWNNVP6v  https://t.co/kk5oO2PT1V,Netral
1240,2023-02-18 09:31:46 SE Asia Standard Time,akunpalsuwk,@UNSfess_ team sooman deng soalnya aespa gue ntar gimane kalo konsepnya ga futuristic ilmu teknologi coding dan AI lagi,Netral
1241,2023-02-18 08:54:47 SE Asia Standard Time,kopihpbi,"Penggunaan Teknologi AI pada Jet Tempur F-16, Mampu Kendalikan Penerbangan Selama 17 Jam – Sindonnews –  https://t.co/0eBWPHacCS – #Opsiin #Kamidi #Opsiminfo  https://t.co/ZzC1l47QKO",Netral
1242,2023-02-18 08:34:52 SE Asia Standard Time,alibabacloudid,"AI Rudder adalah perusahaan perangkat lunak yang menyediakan teknologi Voice AI canggih untuk membantu perusahaan mengatasi tantangan komunikasi B2C di berbagai industri, termasuk perbankan, Fintech, asuransi, e-commerce, logistik, dan rantai pasokan.  #CeritaSuksesKlien  https://t.co/0uSxTFD4WZ",Netral
1243,2023-02-18 07:35:46 SE Asia Standard Time,ibadkahfi,"Di akhir zaman, teknologi2 akan tidak dapat digunakan. Dulu diajarkan bahwa semua itu dapat terjadi karna ada meteor yang akan mengganggu gelombang elektromagnetik di dunia. Atau jangan2 semua teknologi menjadi lumpuh, karna di retas oleh AI…!!???  https://t.co/ov77vzc25I",Negatif
1244,2023-02-18 07:09:08 SE Asia Standard Time,tang__kira,"Park Saebyul, artis Antenna Music selesai Ph.D di KAIST   Disertasinya membuat teknologi AI untuk plagiasi musik   https://t.co/z587zsWBaz",Positif
1245,2023-02-18 06:54:32 SE Asia Standard Time,pejuang72052604,"@PartaiSocmed Untuk menjadi seorang seniman sekarang ga perlu lagi pinter gambar, cukup masuk ke web, masukkan keyword, jadi deh gambar apa yang kita mau 😁.AI Art,  Sebuah teknologi yang mengancam pekerjaan desainer grafis.",Negatif
1246,2023-02-18 05:24:48 SE Asia Standard Time,siresek_,"Teknologi AI akan menggantikan manusia perlahan, dan manusia tidak lagi bermanfaat bagi manusia lain.",Negatif
1247,2023-02-18 02:48:17 SE Asia Standard Time,indiah752834981,Wah iya kah...belum mingkem! Aku loh!... aset china diindonesia berapa bl selain mereka beli jalan tol ind...oh nikel juga ya..apalagi ada elon&amp; space xnya..pengalaman ukrainan mengunakan teknologi ai untuk operasional tank dan itu pakai starlinknya elon   https://t.co/cjGBMYc8xK,error
1248,2023-02-18 02:22:22 SE Asia Standard Time,newestindo,[VIDEO] Analisis Suara dengan Teknologi AI untuk Mendeteksi Penyakit   https://t.co/o7fmP4vvyr,Netral
1249,2023-02-18 01:33:42 SE Asia Standard Time,gustilaks,@Indahnesiamu @Jogja_Uncover Teknologi AI apaan muka lebar di patung malah jd tirus 😂,error
1250,2023-02-17 23:27:41 SE Asia Standard Time,tereee22,"Teknologi itu keren mempermudah manusia tapi sisi menyeramkannya gak lama lagi, semua peran manusia bakalan digantiin sama AI😕😕  https://t.co/9lSTDAjGMj",Negatif
1251,2023-02-17 23:27:12 SE Asia Standard Time,_mmzxsky,"bisa kali ya buat industri media dengan teknologi ai, koh anton mengajarkan itu",Positif
1252,2023-02-17 22:37:18 SE Asia Standard Time,ath_nasa,"Tp kyk nya gua pernah liat deh ai yg tampil live dia acara show di china gua lupa nama shownya apa. Dan mereka nampilin secara live, tp itu kyk cmn 1 org. Gak kebayang segrup gini teknologi yg di tampilin semaju apa🥲",Netral
1253,2023-02-17 21:36:10 SE Asia Standard Time,justitoadi,"Di era 80/90s, The Jetsons dan kartun lain  menawarkan imajinasi hidup yang dimudahkan oleh robot, AI, teknologi, etc.  Masa depan saat itu adalah kemudahan bagi (seluruh) manusia.  Sejak kapan kt mulai takut robot, Ai, teknologi, etc. merampas pekerjaan hingga penghidupan kita?",Negatif
1254,2023-02-17 21:23:02 SE Asia Standard Time,pacmannai,"Saingan baru ChatGPT dari chatbot AI milik Microsoft bernama ""Unhinged"".  Microsoft dan perusahaan teknologi lainnya terus berupaya untuk mengembangkan teknologi AI, dan potensi besar yang dimilikinya dalam berbagai bidang, termasuk di bidang chatbot.  https://t.co/lbOVvAswTW",Positif
1255,2023-02-17 20:57:08 SE Asia Standard Time,ikhsantikoa,Teknologi AI ini sangat mempermudah kerjaanku produksi konten,Positif
1256,2023-02-17 20:24:12 SE Asia Standard Time,txtdarigpt,"Oleh karena itu, penting bagi kita untuk memastikan bahwa pengembangan dan penggunaan teknologi AI dilakukan secara bertanggung jawab, dan untuk memastikan bahwa teknologi ini digunakan untuk kebaikan manusia secara keseluruhan. #AI #responsibility",Positif
1257,2023-02-17 20:24:11 SE Asia Standard Time,txtdarigpt,"Meskipun demikian, pengembangan teknologi AI juga menimbulkan beberapa tantangan, seperti masalah privasi dan keamanan data, etika penggunaan AI, dan risiko pengambilan keputusan yang tidak adil atau diskriminatif. #AI #privacy #ethics",Negatif
1258,2023-02-17 20:24:11 SE Asia Standard Time,txtdarigpt,"Dalam transportasi, kendaraan otonom yang menggunakan teknologi AI dapat membantu meningkatkan keselamatan dan efisiensi di jalan raya. #AI #transportation",Positif
1259,2023-02-17 20:24:10 SE Asia Standard Time,txtdarigpt,"Dalam bidang kesehatan, teknologi AI dapat membantu dalam diagnosis penyakit dan membuat rencana pengobatan yang lebih akurat, serta mengurangi kesalahan medis. #AI #healthcare",Positif
1260,2023-02-17 20:24:10 SE Asia Standard Time,txtdarigpt,"Pengaruh utama AI adalah di bidang pekerjaan. Meskipun otomatisasi dapat mengurangi jumlah pekerjaan manusia, teknologi AI juga dapat membantu meningkatkan efisiensi dan produktivitas di berbagai bidang. #AI #employment",Netral
1261,2023-02-17 20:24:09 SE Asia Standard Time,txtdarigpt,"Dalam bidang pemerintahan, Presiden Jokowi baru-baru ini meluncurkan inisiatif ""Making Indonesia 4.0"" yang bertujuan untuk mempercepat adopsi teknologi digital, termasuk AI, dalam sektor manufaktur. #Jokowi #MakingIndonesia40 #AI",Positif
1262,2023-02-17 20:24:09 SE Asia Standard Time,txtdarigpt,"Teknologi AI telah digunakan oleh berbagai perusahaan teknologi terkemuka, seperti Bing, Google, dan Tesla, untuk meningkatkan produk dan layanan mereka. #Bing #Google #Tesla #AI",Positif
1263,2023-02-17 20:19:59 SE Asia Standard Time,jez_ziez,"Barusan nyobain ChatGpt. Serem banget, dia bisa bikin simple concept business idea 😂 sampe ke caption atau tagline juga bisa. Seremnya teknologi AI.",Netral
1264,2023-02-17 19:53:18 SE Asia Standard Time,yngve010,"@heyiamahmad @yuswohady ChatGPT sih enggak, tp teknologi AI lain mungkin bisa.. nggak menggantikan 100% sih, tp bakal banyak mengurangi kebuhan SDM di industri kreatif.. ya walaupun AI kyk midjourney sebenernya cara kerjanya nyolong karya dari artist lain sih..",Netral
1265,2023-02-17 17:27:29 SE Asia Standard Time,kliktimes,"Kembangkan Teknologi, Universitas Brawijaya Buka Artificial Intelligence (AI) Center  https://t.co/uQWdkjWjN5",Positif
1266,2023-02-17 16:58:36 SE Asia Standard Time,pacmannai,"Teknologi terbaru seperti AI dan big data dapat membantu peneliti untuk menganalisis data yang lebih besar dan lebih kompleks, yang memungkinkan penelitian yang lebih inovatif dan pemecahan masalah yang lebih efektif.",Positif
